id	variable	value	cluster	label
593	143	10	0.44	1	Bialystoker Pl & Delancey St
594	143	0	21.56	1	Bialystoker Pl & Delancey St
595	143	21	6.69	1	Bialystoker Pl & Delancey St
596	143	17	0.44	1	Bialystoker Pl & Delancey St
597	143	18	4.08	1	Bialystoker Pl & Delancey St
598	143	22	10.2	1	Bialystoker Pl & Delancey St
599	143	7	14.05	1	Bialystoker Pl & Delancey St
600	143	6	17.99	1	Bialystoker Pl & Delancey St
601	145	5	9.69	1	Christopher St & Greenwich St
602	145	20	23.66	1	Christopher St & Greenwich St
603	145	1	19.01	1	Christopher St & Greenwich St
604	145	19	31.25	1	Christopher St & Greenwich St
605	145	9	0	1	Christopher St & Greenwich St
606	145	16	4.25	1	Christopher St & Greenwich St
607	145	21	21.05	1	Christopher St & Greenwich St
608	145	13	0.22	1	Christopher St & Greenwich St
609	145	15	1.74	1	Christopher St & Greenwich St
610	145	3	15.47	1	Christopher St & Greenwich St
611	145	11	0	1	Christopher St & Greenwich St
612	145	4	11.66	1	Christopher St & Greenwich St
613	145	18	21.5	1	Christopher St & Greenwich St
614	145	2	17.81	1	Christopher St & Greenwich St
615	145	6	2.18	1	Christopher St & Greenwich St
616	145	14	0.87	1	Christopher St & Greenwich St
617	145	17	11.06	1	Christopher St & Greenwich St
618	145	10	0.44	1	Christopher St & Greenwich St
619	145	22	19.52	1	Christopher St & Greenwich St
620	145	23	20.05	1	Christopher St & Greenwich St
621	145	0	21.33	1	Christopher St & Greenwich St
622	145	12	0	1	Christopher St & Greenwich St
623	145	8	0	1	Christopher St & Greenwich St
624	145	7	0	1	Christopher St & Greenwich St
625	175	18	2.98	1	E 5 St & Avenue C
626	175	19	25.55	1	E 5 St & Avenue C
627	175	14	0	1	E 5 St & Avenue C
628	175	2	44.37	1	E 5 St & Avenue C
629	175	1	40.55	1	E 5 St & Avenue C
630	175	17	0	1	E 5 St & Avenue C
631	175	11	0	1	E 5 St & Avenue C
632	175	3	45.53	1	E 5 St & Avenue C
633	175	6	7.52	1	E 5 St & Avenue C
634	175	23	31.53	1	E 5 St & Avenue C
635	175	7	1.31	1	E 5 St & Avenue C
636	175	5	30.94	1	E 5 St & Avenue C
637	175	15	0	1	E 5 St & Avenue C
638	175	9	0	1	E 5 St & Avenue C
639	175	13	0	1	E 5 St & Avenue C
640	175	12	0	1	E 5 St & Avenue C
641	175	22	28.73	1	E 5 St & Avenue C
642	175	4	41.61	1	E 5 St & Avenue C
643	175	0	33.33	1	E 5 St & Avenue C
644	175	8	0.76	1	E 5 St & Avenue C
645	175	20	29.79	1	E 5 St & Avenue C
646	175	21	31.03	1	E 5 St & Avenue C
647	175	10	0.44	1	E 5 St & Avenue C
648	175	16	0	1	E 5 St & Avenue C
649	176	15	0	1	E 9 St & Avenue C
650	176	11	0.33	1	E 9 St & Avenue C
651	176	3	34.31	1	E 9 St & Avenue C
652	176	22	14.69	1	E 9 St & Avenue C
653	176	13	0.11	1	E 9 St & Avenue C
654	176	18	13.45	1	E 9 St & Avenue C
655	176	5	16.34	1	E 9 St & Avenue C
656	176	2	32.02	1	E 9 St & Avenue C
657	176	16	0.11	1	E 9 St & Avenue C
658	176	1	24.31	1	E 9 St & Avenue C
659	176	4	30.17	1	E 9 St & Avenue C
660	176	0	23.56	1	E 9 St & Avenue C
661	176	20	23.88	1	E 9 St & Avenue C
662	176	8	0.11	1	E 9 St & Avenue C
663	176	19	34.1	1	E 9 St & Avenue C
664	176	23	17	1	E 9 St & Avenue C
665	176	17	1.42	1	E 9 St & Avenue C
666	176	14	0	1	E 9 St & Avenue C
667	176	7	0.11	1	E 9 St & Avenue C
668	176	6	0.44	1	E 9 St & Avenue C
669	176	12	0	1	E 9 St & Avenue C
670	176	21	22.37	1	E 9 St & Avenue C
671	176	9	0	1	E 9 St & Avenue C
672	176	10	0	1	E 9 St & Avenue C
673	182	14	0.22	1	Pitt St & Stanton St
674	182	3	62.96	1	Pitt St & Stanton St
675	182	16	0.33	1	Pitt St & Stanton St
676	182	8	12.88	1	Pitt St & Stanton St
677	182	20	25.08	1	Pitt St & Stanton St
678	182	15	0.55	1	Pitt St & Stanton St
679	182	0	61.67	1	Pitt St & Stanton St
680	182	7	26.47	1	Pitt St & Stanton St
681	182	18	3.2	1	Pitt St & Stanton St
682	182	19	13.16	1	Pitt St & Stanton St
683	182	10	0	1	Pitt St & Stanton St
684	182	17	0.55	1	Pitt St & Stanton St
685	182	1	61.99	1	Pitt St & Stanton St
686	182	5	60.57	1	Pitt St & Stanton St
687	182	9	0.44	1	Pitt St & Stanton St
688	182	21	46.27	1	Pitt St & Stanton St
689	182	4	62.53	1	Pitt St & Stanton St
690	182	12	0	1	Pitt St & Stanton St
691	182	2	60.66	1	Pitt St & Stanton St
692	182	23	58.45	1	Pitt St & Stanton St
693	182	11	0	1	Pitt St & Stanton St
694	182	13	0	1	Pitt St & Stanton St
695	182	6	50.49	1	Pitt St & Stanton St
696	182	22	53.18	1	Pitt St & Stanton St
697	183	8	18.34	1	Allen St & Rivington St
698	183	20	26.18	1	Allen St & Rivington St
699	183	7	18.85	1	Allen St & Rivington St
700	183	1	30.17	1	Allen St & Rivington St
701	183	10	18.3	1	Allen St & Rivington St
702	183	13	19.28	1	Allen St & Rivington St
703	183	4	26.36	1	Allen St & Rivington St
704	183	5	24.51	1	Allen St & Rivington St
705	183	16	18.95	1	Allen St & Rivington St
706	183	19	23.03	1	Allen St & Rivington St
707	183	11	18.95	1	Allen St & Rivington St
708	183	0	30.44	1	Allen St & Rivington St
709	183	15	19.19	1	Allen St & Rivington St
710	183	6	21.59	1	Allen St & Rivington St
711	183	14	19.08	1	Allen St & Rivington St
712	183	17	18.73	1	Allen St & Rivington St
713	183	23	30.63	1	Allen St & Rivington St
714	183	9	18.3	1	Allen St & Rivington St
715	183	21	28.95	1	Allen St & Rivington St
716	183	3	27.23	1	Allen St & Rivington St
717	183	18	19.51	1	Allen St & Rivington St
718	183	12	19.08	1	Allen St & Rivington St
719	183	2	29.18	1	Allen St & Rivington St
720	183	22	29.82	1	Allen St & Rivington St
721	190	20	17.74	1	Market St & Cherry St
722	190	10	0	1	Market St & Cherry St
723	190	4	29.85	1	Market St & Cherry St
724	190	5	29.52	1	Market St & Cherry St
725	190	6	23.45	1	Market St & Cherry St
726	190	8	0.98	1	Market St & Cherry St
727	190	7	5.34	1	Market St & Cherry St
728	190	0	25.78	1	Market St & Cherry St
729	190	12	0	1	Market St & Cherry St
730	190	2	27.43	1	Market St & Cherry St
731	190	14	0	1	Market St & Cherry St
732	190	1	27.62	1	Market St & Cherry St
733	190	22	13.6	1	Market St & Cherry St
734	190	9	0	1	Market St & Cherry St
735	190	21	18.09	1	Market St & Cherry St
736	190	11	0	1	Market St & Cherry St
737	190	23	16.22	1	Market St & Cherry St
738	190	16	0	1	Market St & Cherry St
739	190	15	0	1	Market St & Cherry St
740	190	17	1.1	1	Market St & Cherry St
741	190	18	6.5	1	Market St & Cherry St
742	190	19	15.57	1	Market St & Cherry St
743	190	13	0	1	Market St & Cherry St
744	190	3	29.63	1	Market St & Cherry St
745	192	12	0	1	Suffolk St & Stanton St
746	192	21	29.17	1	Suffolk St & Stanton St
747	192	19	20.07	1	Suffolk St & Stanton St
748	192	10	0	1	Suffolk St & Stanton St
749	192	8	1.2	1	Suffolk St & Stanton St
750	192	1	31.38	1	Suffolk St & Stanton St
751	192	5	23.09	1	Suffolk St & Stanton St
752	192	16	0	1	Suffolk St & Stanton St
753	192	17	0	1	Suffolk St & Stanton St
754	192	4	30.72	1	Suffolk St & Stanton St
755	192	20	27.93	1	Suffolk St & Stanton St
756	192	15	0	1	Suffolk St & Stanton St
757	192	6	12.43	1	Suffolk St & Stanton St
758	192	14	0	1	Suffolk St & Stanton St
759	192	18	4.08	1	Suffolk St & Stanton St
760	192	22	30.04	1	Suffolk St & Stanton St
761	192	3	33.99	1	Suffolk St & Stanton St
762	192	13	0	1	Suffolk St & Stanton St
763	192	7	2.18	1	Suffolk St & Stanton St
764	192	0	26.22	1	Suffolk St & Stanton St
765	192	2	32.68	1	Suffolk St & Stanton St
766	192	23	27.14	1	Suffolk St & Stanton St
767	192	9	0	1	Suffolk St & Stanton St
768	192	11	0	1	Suffolk St & Stanton St
769	193	8	1.09	1	E 6 St & Avenue D
770	193	21	35.96	1	E 6 St & Avenue D
771	193	20	23	1	E 6 St & Avenue D
772	193	6	9.38	1	E 6 St & Avenue D
773	193	23	43.58	1	E 6 St & Avenue D
774	193	12	0	1	E 6 St & Avenue D
775	193	9	0.22	1	E 6 St & Avenue D
776	193	10	0	1	E 6 St & Avenue D
777	193	1	53.48	1	E 6 St & Avenue D
778	193	0	49.78	1	E 6 St & Avenue D
779	193	16	0	1	E 6 St & Avenue D
780	193	17	0.22	1	E 6 St & Avenue D
781	193	4	14.27	1	E 6 St & Avenue D
782	193	3	34.1	1	E 6 St & Avenue D
783	193	19	23.68	1	E 6 St & Avenue D
784	193	2	56.17	1	E 6 St & Avenue D
785	193	14	0	1	E 6 St & Avenue D
786	193	18	4.63	1	E 6 St & Avenue D
787	193	5	14.6	1	E 6 St & Avenue D
788	193	15	0	1	E 6 St & Avenue D
789	193	13	0	1	E 6 St & Avenue D
790	193	11	0	1	E 6 St & Avenue D
791	193	22	37.61	1	E 6 St & Avenue D
792	193	7	6.54	1	E 6 St & Avenue D
793	210	19	12.61	1	E 7 St & Avenue A
794	210	7	11.76	1	E 7 St & Avenue A
795	210	23	20.27	1	E 7 St & Avenue A
796	210	11	12.2	1	E 7 St & Avenue A
797	210	3	34.1	1	E 7 St & Avenue A
798	210	21	13.82	1	E 7 St & Avenue A
799	210	12	11.67	1	E 7 St & Avenue A
800	210	16	11.11	1	E 7 St & Avenue A
801	210	8	12.12	1	E 7 St & Avenue A
802	210	20	13.58	1	E 7 St & Avenue A
803	210	15	11.45	1	E 7 St & Avenue A
804	210	10	12.09	1	E 7 St & Avenue A
805	210	9	11.76	1	E 7 St & Avenue A
806	210	17	11.5	1	E 7 St & Avenue A
807	210	1	33.81	1	E 7 St & Avenue A
808	210	5	22.22	1	E 7 St & Avenue A
809	210	6	11.67	1	E 7 St & Avenue A
810	210	14	11.34	1	E 7 St & Avenue A
811	210	4	31.05	1	E 7 St & Avenue A
812	210	0	28.22	1	E 7 St & Avenue A
813	210	2	32.79	1	E 7 St & Avenue A
814	210	18	29.33	1	E 7 St & Avenue A
815	210	22	14.25	1	E 7 St & Avenue A
816	210	13	11.44	1	E 7 St & Avenue A
817	211	19	27.96	1	E 13 St & Avenue A
818	211	7	0.54	1	E 13 St & Avenue A
819	211	23	30.07	1	E 13 St & Avenue A
820	211	3	33.01	1	E 13 St & Avenue A
821	211	12	0.33	1	E 13 St & Avenue A
822	211	5	20.48	1	E 13 St & Avenue A
823	211	11	0.76	1	E 13 St & Avenue A
824	211	8	0	1	E 13 St & Avenue A
825	211	21	32.13	1	E 13 St & Avenue A
826	211	0	32.89	1	E 13 St & Avenue A
827	211	16	0.11	1	E 13 St & Avenue A
828	211	14	0.44	1	E 13 St & Avenue A
829	211	20	24.21	1	E 13 St & Avenue A
830	211	15	0	1	E 13 St & Avenue A
831	211	10	0.44	1	E 13 St & Avenue A
832	211	9	0.11	1	E 13 St & Avenue A
833	211	17	1.31	1	E 13 St & Avenue A
834	211	1	32.6	1	E 13 St & Avenue A
835	211	22	30.48	1	E 13 St & Avenue A
836	211	6	5.23	1	E 13 St & Avenue A
837	211	4	28.98	1	E 13 St & Avenue A
838	211	2	37.6	1	E 13 St & Avenue A
839	211	18	11.14	1	E 13 St & Avenue A
840	211	13	0.54	1	E 13 St & Avenue A
841	216	19	44.52	1	St Marks Pl & 1 Ave
842	216	18	16.76	1	St Marks Pl & 1 Ave
843	216	12	0.44	1	St Marks Pl & 1 Ave
844	216	11	0.22	1	St Marks Pl & 1 Ave
845	216	10	0.11	1	St Marks Pl & 1 Ave
846	216	21	30.81	1	St Marks Pl & 1 Ave
847	216	16	1.2	1	St Marks Pl & 1 Ave
848	216	17	2.74	1	St Marks Pl & 1 Ave
849	216	20	39.54	1	St Marks Pl & 1 Ave
850	216	15	0.55	1	St Marks Pl & 1 Ave
851	216	0	25.67	1	St Marks Pl & 1 Ave
852	216	7	0	1	St Marks Pl & 1 Ave
853	216	14	0.22	1	St Marks Pl & 1 Ave
854	216	2	25.79	1	St Marks Pl & 1 Ave
855	216	22	25.55	1	St Marks Pl & 1 Ave
856	216	9	0	1	St Marks Pl & 1 Ave
857	216	13	0.33	1	St Marks Pl & 1 Ave
858	216	1	24.53	1	St Marks Pl & 1 Ave
859	216	6	2.18	1	St Marks Pl & 1 Ave
860	216	4	28.98	1	St Marks Pl & 1 Ave
861	216	3	31.59	1	St Marks Pl & 1 Ave
862	216	23	20.27	1	St Marks Pl & 1 Ave
863	216	5	13.83	1	St Marks Pl & 1 Ave
864	216	8	0	1	St Marks Pl & 1 Ave
865	220	18	21.28	1	W 27 St & 7 Ave
866	220	3	20.26	1	W 27 St & 7 Ave
867	220	7	20.92	1	W 27 St & 7 Ave
868	220	2	20.33	1	W 27 St & 7 Ave
869	220	10	21.46	1	W 27 St & 7 Ave
870	220	15	21.16	1	W 27 St & 7 Ave
871	220	19	21.05	1	W 27 St & 7 Ave
872	220	22	20.39	1	W 27 St & 7 Ave
873	220	21	20.39	1	W 27 St & 7 Ave
874	220	14	21.16	1	W 27 St & 7 Ave
875	220	11	21.24	1	W 27 St & 7 Ave
876	220	6	20.94	1	W 27 St & 7 Ave
877	220	20	20.7	1	W 27 St & 7 Ave
878	220	12	21.37	1	W 27 St & 7 Ave
879	220	5	20.26	1	W 27 St & 7 Ave
880	220	23	20.72	1	W 27 St & 7 Ave
881	220	8	20.96	1	W 27 St & 7 Ave
882	220	1	20.55	1	W 27 St & 7 Ave
883	220	0	20.67	1	W 27 St & 7 Ave
884	220	16	21.24	1	W 27 St & 7 Ave
885	220	9	21.13	1	W 27 St & 7 Ave
886	220	4	20.26	1	W 27 St & 7 Ave
887	220	13	21.57	1	W 27 St & 7 Ave
888	220	17	21.47	1	W 27 St & 7 Ave
889	223	18	22.05	1	E 10 St & Avenue A
890	223	7	0	1	E 10 St & Avenue A
891	223	19	31.91	1	E 10 St & Avenue A
892	223	3	38.67	1	E 10 St & Avenue A
893	223	6	2.94	1	E 10 St & Avenue A
894	223	15	0.11	1	E 10 St & Avenue A
895	223	12	0.11	1	E 10 St & Avenue A
896	223	2	43.39	1	E 10 St & Avenue A
897	223	10	0.44	1	E 10 St & Avenue A
898	223	23	34.01	1	E 10 St & Avenue A
899	223	21	25.33	1	E 10 St & Avenue A
900	223	11	0.54	1	E 10 St & Avenue A
901	223	22	25.88	1	E 10 St & Avenue A
902	223	8	0	1	E 10 St & Avenue A
903	223	20	24.42	1	E 10 St & Avenue A
904	223	14	0.33	1	E 10 St & Avenue A
905	223	16	0	1	E 10 St & Avenue A
906	223	9	0.11	1	E 10 St & Avenue A
907	223	17	2.08	1	E 10 St & Avenue A
908	223	0	38	1	E 10 St & Avenue A
909	223	5	29.08	1	E 10 St & Avenue A
910	223	1	43.2	1	E 10 St & Avenue A
911	223	4	36.49	1	E 10 St & Avenue A
912	223	13	0	1	E 10 St & Avenue A
913	226	23	22.97	1	W 37 St & 10 Ave
914	226	10	12.42	1	W 37 St & 10 Ave
915	226	15	12.54	1	W 37 St & 10 Ave
916	226	19	13.93	1	W 37 St & 10 Ave
917	226	3	27.78	1	W 37 St & 10 Ave
918	226	8	12.23	1	W 37 St & 10 Ave
919	226	11	12.42	1	W 37 St & 10 Ave
920	226	6	13.63	1	W 37 St & 10 Ave
921	226	2	26.78	1	W 37 St & 10 Ave
922	226	14	12.54	1	W 37 St & 10 Ave
923	226	12	12.43	1	W 37 St & 10 Ave
924	226	4	26.8	1	W 37 St & 10 Ave
925	226	5	21.68	1	W 37 St & 10 Ave
926	226	21	17.43	1	W 37 St & 10 Ave
927	226	7	11.87	1	W 37 St & 10 Ave
928	226	0	26.67	1	W 37 St & 10 Ave
929	226	16	11.76	1	W 37 St & 10 Ave
930	226	20	14.9	1	W 37 St & 10 Ave
931	226	17	11.61	1	W 37 St & 10 Ave
932	226	18	12.02	1	W 37 St & 10 Ave
933	226	1	27.51	1	W 37 St & 10 Ave
934	226	22	22.48	1	W 37 St & 10 Ave
935	226	13	12.42	1	W 37 St & 10 Ave
936	226	9	12.42	1	W 37 St & 10 Ave
937	229	16	5.56	1	W 22 St & 8 Ave
938	229	15	5.56	1	W 22 St & 8 Ave
939	229	11	4.58	1	W 22 St & 8 Ave
940	229	23	19.03	1	W 22 St & 8 Ave
941	229	0	18.78	1	W 22 St & 8 Ave
942	229	1	17.9	1	W 22 St & 8 Ave
943	229	13	5.45	1	W 22 St & 8 Ave
944	229	6	5.67	1	W 22 St & 8 Ave
945	229	9	4.58	1	W 22 St & 8 Ave
946	229	17	7.56	1	W 22 St & 8 Ave
947	229	21	18.86	1	W 22 St & 8 Ave
948	229	5	10.13	1	W 22 St & 8 Ave
949	229	19	24.23	1	W 22 St & 8 Ave
950	229	12	4.91	1	W 22 St & 8 Ave
951	229	20	18.07	1	W 22 St & 8 Ave
952	229	8	4.69	1	W 22 St & 8 Ave
953	229	10	4.58	1	W 22 St & 8 Ave
954	229	2	19.23	1	W 22 St & 8 Ave
955	229	7	4.58	1	W 22 St & 8 Ave
956	229	14	5.23	1	W 22 St & 8 Ave
957	229	4	18.41	1	W 22 St & 8 Ave
958	229	22	17.21	1	W 22 St & 8 Ave
959	229	3	21.46	1	W 22 St & 8 Ave
960	229	18	18.52	1	W 22 St & 8 Ave
961	241	21	21.05	1	Broadway & W 41 St
962	241	22	21.05	1	Broadway & W 41 St
963	241	14	21.59	1	Broadway & W 41 St
964	241	11	21.79	1	Broadway & W 41 St
965	241	23	20.61	1	Broadway & W 41 St
966	241	13	21.68	1	Broadway & W 41 St
967	241	0	20.67	1	Broadway & W 41 St
968	241	10	21.57	1	Broadway & W 41 St
969	241	9	21.57	1	Broadway & W 41 St
970	241	19	21.71	1	Broadway & W 41 St
971	241	3	20.92	1	Broadway & W 41 St
972	241	17	21.36	1	Broadway & W 41 St
973	241	15	21.59	1	Broadway & W 41 St
974	241	2	20.66	1	Broadway & W 41 St
975	241	6	22.25	1	Broadway & W 41 St
976	241	12	21.92	1	Broadway & W 41 St
977	241	18	21.5	1	Broadway & W 41 St
978	241	1	20.55	1	Broadway & W 41 St
979	241	16	21.57	1	Broadway & W 41 St
980	241	4	20.92	1	Broadway & W 41 St
981	241	20	21.36	1	Broadway & W 41 St
982	241	8	21.51	1	Broadway & W 41 St
983	241	7	22.22	1	Broadway & W 41 St
984	241	5	21.46	1	Broadway & W 41 St
985	254	19	10.53	1	11 Ave & W 41 St
986	254	21	17.43	1	11 Ave & W 41 St
987	254	23	24.66	1	11 Ave & W 41 St
988	254	7	0.54	1	11 Ave & W 41 St
989	254	11	0	1	11 Ave & W 41 St
990	254	22	25.11	1	11 Ave & W 41 St
991	254	2	15.85	1	11 Ave & W 41 St
992	254	14	0	1	11 Ave & W 41 St
993	254	10	0	1	11 Ave & W 41 St
994	254	13	0	1	11 Ave & W 41 St
995	254	9	0	1	11 Ave & W 41 St
996	254	20	8.76	1	11 Ave & W 41 St
997	254	0	19.67	1	11 Ave & W 41 St
998	254	8	0	1	11 Ave & W 41 St
999	254	12	0	1	11 Ave & W 41 St
1000	254	4	13.18	1	11 Ave & W 41 St
1001	254	3	16.45	1	11 Ave & W 41 St
1002	254	6	3.71	1	11 Ave & W 41 St
1003	254	15	0	1	11 Ave & W 41 St
1004	254	17	4.05	1	11 Ave & W 41 St
1005	254	5	11.55	1	11 Ave & W 41 St
1006	254	18	10.58	1	11 Ave & W 41 St
1007	254	1	16.35	1	11 Ave & W 41 St
1008	254	16	0.11	1	11 Ave & W 41 St
1009	263	23	30.29	1	E 20 St & FDR Drive
1010	263	15	13.74	1	E 20 St & FDR Drive
1011	263	8	14.19	1	E 20 St & FDR Drive
1012	263	12	13.2	1	E 20 St & FDR Drive
1013	263	4	26.58	1	E 20 St & FDR Drive
1014	263	11	13.4	1	E 20 St & FDR Drive
1015	263	16	14.38	1	E 20 St & FDR Drive
1016	263	9	13.73	1	E 20 St & FDR Drive
1017	263	3	34.97	1	E 20 St & FDR Drive
1018	263	0	35.56	1	E 20 St & FDR Drive
1019	263	1	37.79	1	E 20 St & FDR Drive
1020	263	20	24.21	1	E 20 St & FDR Drive
1021	263	17	15.12	1	E 20 St & FDR Drive
1022	263	7	14.05	1	E 20 St & FDR Drive
1023	263	18	31.31	1	E 20 St & FDR Drive
1024	263	10	14.16	1	E 20 St & FDR Drive
1025	263	14	13.74	1	E 20 St & FDR Drive
1026	263	19	35.53	1	E 20 St & FDR Drive
1027	263	6	13.74	1	E 20 St & FDR Drive
1028	263	2	37.38	1	E 20 St & FDR Drive
1029	263	5	15.47	1	E 20 St & FDR Drive
1030	263	13	13.73	1	E 20 St & FDR Drive
1031	263	21	23.68	1	E 20 St & FDR Drive
1032	263	22	21.6	1	E 20 St & FDR Drive
1033	271	10	0.11	1	W 47 St & 10 Ave
1034	271	22	19.3	1	W 47 St & 10 Ave
1035	271	11	0.44	1	W 47 St & 10 Ave
1036	271	12	0.33	1	W 47 St & 10 Ave
1037	271	6	3.16	1	W 47 St & 10 Ave
1038	271	7	0	1	W 47 St & 10 Ave
1039	271	2	23.17	1	W 47 St & 10 Ave
1040	271	19	6.91	1	W 47 St & 10 Ave
1041	271	23	19.59	1	W 47 St & 10 Ave
1042	271	18	4.74	1	W 47 St & 10 Ave
1043	271	15	0.65	1	W 47 St & 10 Ave
1044	271	4	22.98	1	W 47 St & 10 Ave
1045	271	14	0.55	1	W 47 St & 10 Ave
1046	271	5	13.18	1	W 47 St & 10 Ave
1047	271	16	1.09	1	W 47 St & 10 Ave
1048	271	21	13.93	1	W 47 St & 10 Ave
1049	271	8	0.33	1	W 47 St & 10 Ave
1050	271	3	22.77	1	W 47 St & 10 Ave
1051	271	17	0.99	1	W 47 St & 10 Ave
1052	271	9	0	1	W 47 St & 10 Ave
1053	271	0	29.22	1	W 47 St & 10 Ave
1054	271	1	27.4	1	W 47 St & 10 Ave
1055	271	20	9.2	1	W 47 St & 10 Ave
1056	271	13	0.44	1	W 47 St & 10 Ave
1057	279	1	33.48	1	1 Ave & E 15 St
1058	279	9	18.95	1	1 Ave & E 15 St
1059	279	21	35.31	1	1 Ave & E 15 St
1060	279	5	24.18	1	1 Ave & E 15 St
1061	279	12	17.99	1	1 Ave & E 15 St
1062	279	17	18.07	1	1 Ave & E 15 St
1063	279	23	33.56	1	1 Ave & E 15 St
1064	279	11	18.3	1	1 Ave & E 15 St
1065	279	22	31.91	1	1 Ave & E 15 St
1066	279	10	18.74	1	1 Ave & E 15 St
1067	279	14	18.32	1	1 Ave & E 15 St
1068	279	7	18.85	1	1 Ave & E 15 St
1069	279	4	26.14	1	1 Ave & E 15 St
1070	279	8	19	1	1 Ave & E 15 St
1071	279	15	18.32	1	1 Ave & E 15 St
1072	279	2	30.82	1	1 Ave & E 15 St
1073	279	16	18.3	1	1 Ave & E 15 St
1074	279	6	20.5	1	1 Ave & E 15 St
1075	279	3	27.23	1	1 Ave & E 15 St
1076	279	0	32.78	1	1 Ave & E 15 St
1077	279	18	19.63	1	1 Ave & E 15 St
1078	279	13	18.3	1	1 Ave & E 15 St
1079	279	19	29.06	1	1 Ave & E 15 St
1080	279	20	35.05	1	1 Ave & E 15 St
1081	283	1	19.45	1	9 Ave & W 22 St
1082	283	5	4.58	1	9 Ave & W 22 St
1083	283	22	24.12	1	9 Ave & W 22 St
1084	283	9	0	1	9 Ave & W 22 St
1085	283	14	1.53	1	9 Ave & W 22 St
1086	283	18	25.03	1	9 Ave & W 22 St
1087	283	21	23.36	1	9 Ave & W 22 St
1088	283	6	0.55	1	9 Ave & W 22 St
1089	283	10	0.22	1	9 Ave & W 22 St
1090	283	2	13.22	1	9 Ave & W 22 St
1091	283	7	0	1	9 Ave & W 22 St
1092	283	13	0.44	1	9 Ave & W 22 St
1093	283	23	26.58	1	9 Ave & W 22 St
1094	283	17	14.02	1	9 Ave & W 22 St
1095	283	4	11.55	1	9 Ave & W 22 St
1096	283	11	0.98	1	9 Ave & W 22 St
1097	283	16	3.7	1	9 Ave & W 22 St
1098	283	15	2.18	1	9 Ave & W 22 St
1099	283	19	23.46	1	9 Ave & W 22 St
1100	283	12	0.11	1	9 Ave & W 22 St
1101	283	20	21.8	1	9 Ave & W 22 St
1102	283	8	0	1	9 Ave & W 22 St
1103	283	0	23.67	1	9 Ave & W 22 St
1104	283	3	12.09	1	9 Ave & W 22 St
1105	284	2	35.74	1	W 51 St & 6 Ave
1106	284	14	37.3	1	W 51 St & 6 Ave
1107	284	7	37.04	1	W 51 St & 6 Ave
1108	284	23	36.04	1	W 51 St & 6 Ave
1109	284	18	35.94	1	W 51 St & 6 Ave
1110	284	22	36.18	1	W 51 St & 6 Ave
1111	284	9	54.47	1	W 51 St & 6 Ave
1112	284	17	36.36	1	W 51 St & 6 Ave
1113	284	5	35.95	1	W 51 St & 6 Ave
1114	284	21	36.18	1	W 51 St & 6 Ave
1115	284	6	35.99	1	W 51 St & 6 Ave
1116	284	15	36.86	1	W 51 St & 6 Ave
1117	284	11	45.42	1	W 51 St & 6 Ave
1118	284	8	46.18	1	W 51 St & 6 Ave
1119	284	13	37.91	1	W 51 St & 6 Ave
1120	284	3	35.95	1	W 51 St & 6 Ave
1121	284	10	50	1	W 51 St & 6 Ave
1122	284	0	36	1	W 51 St & 6 Ave
1123	284	12	39.69	1	W 51 St & 6 Ave
1124	284	16	36.6	1	W 51 St & 6 Ave
1125	284	19	36.18	1	W 51 St & 6 Ave
1126	284	4	35.95	1	W 51 St & 6 Ave
1127	284	20	36.25	1	W 51 St & 6 Ave
1128	284	1	35.8	1	W 51 St & 6 Ave
1129	285	18	20.84	1	E 14 St & Avenue B
1130	285	7	6.43	1	E 14 St & Avenue B
1131	285	15	0	1	E 14 St & Avenue B
1132	285	11	1.2	1	E 14 St & Avenue B
1133	285	6	3.16	1	E 14 St & Avenue B
1134	285	22	2.19	1	E 14 St & Avenue B
1135	285	14	0	1	E 14 St & Avenue B
1136	285	21	1.1	1	E 14 St & Avenue B
1137	285	13	0	1	E 14 St & Avenue B
1138	285	20	1.2	1	E 14 St & Avenue B
1139	285	19	5.37	1	E 14 St & Avenue B
1140	285	4	35.19	1	E 14 St & Avenue B
1141	285	12	0	1	E 14 St & Avenue B
1142	285	0	24.33	1	E 14 St & Avenue B
1143	285	23	12.27	1	E 14 St & Avenue B
1144	285	3	35.62	1	E 14 St & Avenue B
1145	285	10	1.53	1	E 14 St & Avenue B
1146	285	16	0.11	1	E 14 St & Avenue B
1147	285	2	34.75	1	E 14 St & Avenue B
1148	285	17	3.18	1	E 14 St & Avenue B
1149	285	8	1.2	1	E 14 St & Avenue B
1150	285	1	32.38	1	E 14 St & Avenue B
1151	285	9	0.11	1	E 14 St & Avenue B
1152	285	5	15.14	1	E 14 St & Avenue B
1153	296	17	14.35	1	E 51 St & Lexington Ave
1154	296	2	14.97	1	E 51 St & Lexington Ave
1155	296	6	14.5	1	E 51 St & Lexington Ave
1156	296	18	14.44	1	E 51 St & Lexington Ave
1157	296	16	15.03	1	E 51 St & Lexington Ave
1158	296	9	31.59	1	E 51 St & Lexington Ave
1159	296	20	15.12	1	E 51 St & Lexington Ave
1160	296	21	15.13	1	E 51 St & Lexington Ave
1161	296	13	17.76	1	E 51 St & Lexington Ave
1162	296	19	15.02	1	E 51 St & Lexington Ave
1163	296	3	14.71	1	E 51 St & Lexington Ave
1164	296	15	15.7	1	E 51 St & Lexington Ave
